pl_name,hostname,disposition,disc_year,pl_rade,pl_bmasse,pl_eqt,rastr,ra,decstr,dec
EPIC 206360885.01,EPIC 206360885,CANDIDATE,2019,2.720,,,22h31m31.19s,337.8799569,-07d16m08.08s,-7.2689116
EPIC 206360885.02,EPIC 206360885,CANDIDATE,2019,1.800,,,22h31m31.19s,337.8799569,-07d16m08.08s,-7.2689116
EPIC 206369173.01,EPIC 206369173,CANDIDATE,2019,91.000,,,22h30m35.90s,337.6495650,-07d07m53.59s,-7.1315528
EPIC 206403979.01,EPIC 206403979,CANDIDATE,2016,12.000,,,22h11m33.45s,332.8893763,-06d34m06.85s,-6.5685682
EPIC 206414361.01,EPIC 206414361,CANDIDATE,2019,1.530,,,22h11m03.82s,332.7659026,-06d23m43.06s,-6.3952942
EPIC 206417197.01,EPIC 206417197,CANDIDATE,2016,1.160,,,22h28m32.06s,337.1335977,-06d20m51.32s,-6.3475875
EPIC 206417197.01,EPIC 206417197,CANDIDATE,2016,2.020,,,22h28m32.06s,337.1335977,-06d20m51.32s,-6.3475875
EPIC 206417197.01,EPIC 206417197,CANDIDATE,2016,1.320,,,22h28m32.06s,337.1335977,-06d20m51.32s,-6.3475875
EPIC 206439513.01,EPIC 206439513,CANDIDATE,2016,5.200,,,22h31m24.88s,337.8536542,-05d58m40.72s,-5.9779773
EPIC 206439513.01,EPIC 206439513,CANDIDATE,2016,69.443,,,22h31m24.88s,337.8536542,-05d58m40.72s,-5.9779773
EPIC 206461841.01,EPIC 206461841,CANDIDATE,2022,0.674,,,22h36m14.59s,339.0607960,-05d36m09.70s,-5.6026936
EPIC 206468053.01,EPIC 206468053,CANDIDATE,2021,5.149,,,22h41m24.07s,340.3502909,-05d29m37.24s,-5.4936767
EPIC 206476150.01,EPIC 206476150,CANDIDATE,2019,2.230,,,22h39m17.38s,339.8224026,-05d20m40.71s,-5.3446412
EPIC 206500801.01,EPIC 206500801,CANDIDATE,2016,,,,22h17m58.18s,334.4923970,-04d51m52.94s,-4.8647054
EPIC 206532093.01,EPIC 206532093,CANDIDATE,2016,56.500,,,22h22m18.73s,335.5780270,-04d12m22.60s,-4.2062777
EPIC 206535016.01,EPIC 206535016,CANDIDATE,2016,2.650,,,22h20m57.64s,335.2401767,-04d08m21.87s,-4.1394078
EPIC 206535016.01,EPIC 206535016,CANDIDATE,2016,2.930,,,22h20m57.64s,335.2401767,-04d08m21.87s,-4.1394078
EPIC 206535016.01,EPIC 206535016,CANDIDATE,2016,2.579,,,22h20m57.64s,335.2401767,-04d08m21.87s,-4.1394078
EPIC 206543223.01,EPIC 206543223,CANDIDATE,2016,22.500,,,22h24m02.69s,336.0111971,-03d57m15.93s,-3.9544253
EPIC 206543223.01,EPIC 206543223,CANDIDATE,2016,,,,22h24m02.69s,336.0111971,-03d57m15.93s,-3.9544253
EPIC 206543223.01,EPIC 206543223,CANDIDATE,2016,21.600,,,22h24m02.69s,336.0111971,-03d57m15.93s,-3.9544253
EPIC 207389002.01,EPIC 207389002,CANDIDATE,2016,90.000,,,06h50m45.29s,102.6886888,+16d48m30.31s,16.8084191
EPIC 207739861.01,EPIC 207739861,CANDIDATE,2016,27.000,,,06h38m13.04s,99.5543522,+18d13m37.81s,18.2271705
EPIC 208445756.01,EPIC 208445756,CANDIDATE,2016,79.000,,,06h23m07.93s,95.7830373,+20d58m17.19s,20.9714417
EPIC 208833261.01,EPIC 208833261,CANDIDATE,2016,16.659,,1767,06h04m25.99s,91.1082862,+22d29m58.02s,22.4994502
EPIC 208833261.01,EPIC 208833261,CANDIDATE,2016,10.600,,,06h04m25.99s,91.1082862,+22d29m58.02s,22.4994502
EPIC 209036259.01,EPIC 209036259,CANDIDATE,2016,16.500,,,06h27m38.42s,96.9100772,+23d20m26.70s,23.3407488
EPIC 209286622.01,EPIC 209286622,CANDIDATE,2016,39.000,,,06h15m40.33s,93.9180397,+24d21m59.83s,24.3666198
EPIC 210365511.01,EPIC 210365511,CANDIDATE,2018,8.446,,,04h00m22.20s,60.0924866,+12d38m01.76s,12.6338236
EPIC 210371175.01,EPIC 210371175,CANDIDATE,2019,2.180,,,04h10m04.28s,62.5178165,+12d46m45.95s,12.7794292
EPIC 210384192.01,EPIC 210384192,CANDIDATE,2019,2.570,,,03h39m39.80s,54.9158205,+13d05m43.18s,13.0953289
EPIC 210389383.01,EPIC 210389383,CANDIDATE,2016,21.100,,,04h10m24.90s,62.6037399,+13d13m03.88s,13.2177437
EPIC 210394706.01,EPIC 210394706,CANDIDATE,2019,1.830,,,04h02m50.13s,60.7088833,+13d20m36.96s,13.3435999
EPIC 210394706.02,EPIC 210394706,CANDIDATE,2019,1.250,,,04h02m50.13s,60.7088833,+13d20m36.96s,13.3435999
EPIC 210418253.01,EPIC 210418253,CANDIDATE,2022,1.612,,,04h18m19.27s,64.5802782,+13d52m40.06s,13.8777944
EPIC 210423938.01,EPIC 210423938,CANDIDATE,2018,2.083,,,04h01m29.38s,60.3724029,+14d00m00.48s,14.0001347
EPIC 210423938.01,EPIC 210423938,CANDIDATE,2018,2.210,,,04h01m29.38s,60.3724029,+14d00m00.48s,14.0001347
EPIC 210463428.01,EPIC 210463428,CANDIDATE,2019,14.327,,527,04h16m58.52s,64.2438245,+14d46m17.62s,14.7715619
EPIC 210463428.01,EPIC 210463428,CANDIDATE,2019,8.700,,,04h16m58.52s,64.2438245,+14d46m17.62s,14.7715619
EPIC 210472483.01,EPIC 210472483,CANDIDATE,2016,,,,04h17m08.62s,64.2859220,+14d56m10.86s,14.9363492
EPIC 210495066.01,EPIC 210495066,CANDIDATE,2019,1.610,,,04h01m14.24s,60.3093491,+15d19m40.68s,15.3279672
EPIC 210508766.03,K2-83,CANDIDATE,2019,1.560,,,03h59m36.33s,59.9013782,+15d33m31.68s,15.5587994
EPIC 210524811.01,EPIC 210524811,CANDIDATE,2019,2.400,,,04h20m13.44s,65.0559891,+15d49m11.99s,15.8199960
EPIC 210550063.01,EPIC 210550063,CANDIDATE,2016,2.610,,,04h04m31.65s,61.1318619,+16d12m59.93s,16.2166470
EPIC 210550063.01,EPIC 210550063,CANDIDATE,2016,,,,04h04m31.65s,61.1318619,+16d12m59.93s,16.2166470
EPIC 210550063.01,EPIC 210550063,CANDIDATE,2016,2.911,,1677,04h04m31.65s,61.1318619,+16d12m59.93s,16.2166470
EPIC 210559259.01,EPIC 210559259,CANDIDATE,2016,2.040,,,03h57m54.22s,59.4758973,+16d21m27.10s,16.3575273
EPIC 210559259.01,EPIC 210559259,CANDIDATE,2016,,,,03h57m54.22s,59.4758973,+16d21m27.10s,16.3575273
EPIC 210559259.01,EPIC 210559259,CANDIDATE,2016,,,,03h57m54.22s,59.4758973,+16d21m27.10s,16.3575273
EPIC 210564155.01,EPIC 210564155,CANDIDATE,2017,1.090,,,04h01m51.27s,60.4636158,+16d25m58.27s,16.4328519
EPIC 210564155.01,EPIC 210564155,CANDIDATE,2017,1.090,,,04h01m51.27s,60.4636158,+16d25m58.27s,16.4328519
EPIC 210576234.01,EPIC 210576234,CANDIDATE,2016,,,,03h35m05.43s,53.7726155,+16d36m54.66s,16.6151820
EPIC 210598340.01,EPIC 210598340,CANDIDATE,2016,30.710,,,03h47m28.50s,56.8687464,+16d56m29.76s,16.9416013
EPIC 210598340.01,EPIC 210598340,CANDIDATE,2016,,,,03h47m28.50s,56.8687464,+16d56m29.76s,16.9416013
EPIC 210605073.01,EPIC 210605073,CANDIDATE,2016,16.220,,,04h22m29.59s,65.6232860,+17d02m16.36s,17.0378768
EPIC 210605073.01,EPIC 210605073,CANDIDATE,2016,,,,04h22m29.59s,65.6232860,+17d02m16.36s,17.0378768
EPIC 210609658.01,EPIC 210609658,CANDIDATE,2016,14.864,,,03h42m52.05s,55.7168593,+17d06m05.13s,17.1014246
EPIC 210609658.01,EPIC 210609658,CANDIDATE,2016,16.600,,,03h42m52.05s,55.7168593,+17d06m05.13s,17.1014246
EPIC 210625740.01,EPIC 210625740,CANDIDATE,2016,4.000,,,04h04m00.47s,61.0019418,+17d19m40.92s,17.3280323
EPIC 210625740.01,EPIC 210625740,CANDIDATE,2016,3.500,,,04h04m00.47s,61.0019418,+17d19m40.92s,17.3280323
EPIC 210626797.01,EPIC 210626797,CANDIDATE,2019,29.800,,,03h37m10.78s,54.2949263,+17d20m33.90s,17.3427499
EPIC 210629082.01,EPIC 210629082,CANDIDATE,2018,3.050,,,03h49m04.05s,57.2668796,+17d22m31.75s,17.3754864
EPIC 210659688.01,EPIC 210659688,CANDIDATE,2016,3.000,,,03h42m19.38s,55.5807493,+17d48m01.06s,17.8002937
EPIC 210659688.01,EPIC 210659688,CANDIDATE,2016,1.950,,,03h42m19.38s,55.5807493,+17d48m01.06s,17.8002937
EPIC 210659945.01,EPIC 210659945,CANDIDATE,2019,2.510,,,03h40m02.71s,55.0113018,+17d48m15.69s,17.8043597
EPIC 210664763.01,EPIC 210664763,CANDIDATE,2019,1.550,,,03h30m04.71s,52.5196213,+17d52m16.41s,17.8712249
EPIC 210666756.01,EPIC 210666756,CANDIDATE,2016,1.890,,,03h53m44.58s,58.4357510,+17d53m55.44s,17.8987325
EPIC 210666756.01,EPIC 210666756,CANDIDATE,2016,,,,03h53m44.58s,58.4357510,+17d53m55.44s,17.8987325
EPIC 210678858.01,EPIC 210678858,CANDIDATE,2019,3.850,,,03h26m11.74s,51.5489144,+18d03m59.72s,18.0665887
EPIC 210678858.02,EPIC 210678858,CANDIDATE,2019,2.680,,,03h26m11.74s,51.5489144,+18d03m59.72s,18.0665887
EPIC 210678858.03,EPIC 210678858,CANDIDATE,2019,1.690,,,03h26m11.74s,51.5489144,+18d03m59.72s,18.0665887
EPIC 210696763.01,EPIC 210696763,CANDIDATE,2017,,,,03h31m20.31s,52.8346342,+18d18m57.78s,18.3160503
EPIC 210696763.01,EPIC 210696763,CANDIDATE,2017,1.150,,,03h31m20.31s,52.8346342,+18d18m57.78s,18.3160503
EPIC 210696763.02,EPIC 210696763,CANDIDATE,2017,,,,03h31m20.31s,52.8346342,+18d18m57.78s,18.3160503
EPIC 210696763.02,EPIC 210696763,CANDIDATE,2017,1.190,,,03h31m20.31s,52.8346342,+18d18m57.78s,18.3160503
EPIC 210696763.03,EPIC 210696763,CANDIDATE,2017,1.190,,,03h31m20.31s,52.8346342,+18d18m57.78s,18.3160503
EPIC 210696763.03,EPIC 210696763,CANDIDATE,2017,,,,03h31m20.31s,52.8346342,+18d18m57.78s,18.3160503
EPIC 210706310.01,EPIC 210706310,CANDIDATE,2022,0.889,,,03h57m30.09s,59.3753688,+18d27m12.77s,18.4535477
EPIC 210708830.01,EPIC 210708830,CANDIDATE,2022,1.067,,,03h52m54.31s,58.2262717,+18d29m24.68s,18.4901888
EPIC 210736056.01,EPIC 210736056,CANDIDATE,2017,,,,03h37m35.47s,54.3977776,+18d53m46.55s,18.8962644
EPIC 210769880.01,EPIC 210769880,CANDIDATE,2016,110.000,,,04h10m07.90s,62.5328988,+19d24m40.22s,19.4111732
EPIC 210769880.01,EPIC 210769880,CANDIDATE,2016,,,,04h10m07.90s,62.5328988,+19d24m40.22s,19.4111732
EPIC 210775710.01,EPIC 210775710,CANDIDATE,2018,12.000,,,03h37m05.84s,54.2743233,+19d29m58.54s,19.4995945
EPIC 210775710.01,EPIC 210775710,CANDIDATE,2018,10.814,,,03h37m05.84s,54.2743233,+19d29m58.54s,19.4995945
EPIC 210777017.01,EPIC 210777017,CANDIDATE,2019,,,,03h59m33.29s,59.8886978,+19d31m09.37s,19.5192704
EPIC 210777017.01,EPIC 210777017,CANDIDATE,2019,2.030,,,03h59m33.29s,59.8886978,+19d31m09.37s,19.5192704
EPIC 210801536.01,EPIC 210801536,CANDIDATE,2019,2.700,,,03h31m16.52s,52.8188310,+19d53m28.98s,19.8913826
EPIC 210813978.01,EPIC 210813978,CANDIDATE,2019,2.110,,,03h48m24.26s,57.1010868,+20d04m51.86s,20.0810730
EPIC 210813978.01,EPIC 210813978,CANDIDATE,2019,,,,03h48m24.26s,57.1010868,+20d04m51.86s,20.0810730
EPIC 210843708.01,EPIC 210843708,CANDIDATE,2016,,,,03h51m09.37s,57.7890482,+20d32m06.29s,20.5350814
EPIC 210852232.01,EPIC 210852232,CANDIDATE,2019,1.640,,,03h55m25.54s,58.8564158,+20d39m36.08s,20.6600216
EPIC 210852232.02,EPIC 210852232,CANDIDATE,2019,1.980,,,03h55m25.54s,58.8564158,+20d39m36.08s,20.6600216
EPIC 210877025.01,EPIC 210877025,CANDIDATE,2016,,,,03h46m33.92s,56.6413292,+21d02m03.25s,21.0342354
EPIC 210903662.01,EPIC 210903662,CANDIDATE,2016,17.300,,,04h00m12.27s,60.0511457,+21d26m51.13s,21.4475359
EPIC 210903662.01,EPIC 210903662,CANDIDATE,2016,,,,04h00m12.27s,60.0511457,+21d26m51.13s,21.4475359
EPIC 210925707.01,EPIC 210925707,CANDIDATE,2016,,,,03h48m28.91s,57.1204621,+21d47m50.43s,21.7973430
EPIC 210933299.01,EPIC 210933299,CANDIDATE,2019,1.240,,,03h46m57.08s,56.7378347,+21d54m59.99s,21.9166625
EPIC 210935498.01,EPIC 210935498,CANDIDATE,2019,29.000,,,03h53m19.95s,58.3331051,+21d57m06.00s,21.9516663
EPIC 210945680.01,EPIC 210945680,CANDIDATE,2022,1.510,,,03h32m57.38s,53.2390995,+22d06m57.18s,22.1158827
EPIC 210945680.01,EPIC 210945680,CANDIDATE,2022,2.166,,,03h32m57.38s,53.2390995,+22d06m57.18s,22.1158827
EPIC 210956385.01,EPIC 210956385,CANDIDATE,2019,7.680,,,03h49m55.39s,57.4807753,+22d17m03.61s,22.2843374
EPIC 210958990.01,EPIC 210958990,CANDIDATE,2016,19.100,,,04h11m00.98s,62.7540713,+22d19m31.04s,22.3252880
EPIC 210961508.01,EPIC 210961508,CANDIDATE,2016,39.400,,,03h59m40.81s,59.9200550,+22d21m57.16s,22.3658789
EPIC 210961508.01,EPIC 210961508,CANDIDATE,2016,2.180,,,03h59m40.81s,59.9200550,+22d21m57.16s,22.3658789
EPIC 210965800.02,K2-178,CANDIDATE,2019,2.270,,,03h31m33.32s,52.8888524,+22d26m05.35s,22.4348186
EPIC 210965800.03,K2-178,CANDIDATE,2019,2.620,,,03h31m33.32s,52.8888524,+22d26m05.35s,22.4348186
EPIC 210965800.04,K2-178,CANDIDATE,2019,2.950,,,03h31m33.32s,52.8888524,+22d26m05.35s,22.4348186
EPIC 210965800.05,K2-178,CANDIDATE,2019,2.330,,,03h31m33.32s,52.8888524,+22d26m05.35s,22.4348186
EPIC 210965800.06,K2-178,CANDIDATE,2019,1.460,,,03h31m33.32s,52.8888524,+22d26m05.35s,22.4348186
EPIC 210967369.01,EPIC 210967369,CANDIDATE,2022,0.984,,,03h31m44.54s,52.9355857,+22d27m35.61s,22.4598921
EPIC 211002562.01,EPIC 211002562,CANDIDATE,2019,28.100,,,03h28m51.38s,52.2140799,+23d00m55.88s,23.0155211
EPIC 211009047.01,EPIC 211009047,CANDIDATE,2016,,,,04h04m21.47s,61.0894452,+23d07m04.06s,23.1177955
EPIC 211058748.01,EPIC 211058748,CANDIDATE,2019,2.530,,,03h56m31.89s,59.1328735,+23d54m41.26s,23.9114600
EPIC 211064647.01,EPIC 211064647,CANDIDATE,2019,44.000,,,04h13m28.03s,63.3668036,+24d00m10.98s,24.0030491
EPIC 211087003.01,EPIC 211087003,CANDIDATE,2019,8.700,,,03h57m19.52s,59.3313141,+24d21m32.71s,24.3590848
EPIC 211087003.02,EPIC 211087003,CANDIDATE,2019,3.550,,,03h57m19.52s,59.3313141,+24d21m32.71s,24.3590848
EPIC 211106187.01,EPIC 211106187,CANDIDATE,2018,66.050,,,03h56m19.01s,59.0792238,+24d39m38.95s,24.6608202
EPIC 211107835.01,EPIC 211107835,CANDIDATE,2019,1.570,,,03h43m21.30s,55.8387397,+24d41m15.15s,24.6875409
EPIC 211133138.01,EPIC 211133138,CANDIDATE,2019,32.000,,,04h01m43.96s,60.4331730,+25d07m23.58s,25.1232160
EPIC 211147528.01,EPIC 211147528,CANDIDATE,2016,53.427,,,03h58m35.33s,59.6471914,+25d23m18.91s,25.3885872
EPIC 211147528.01,EPIC 211147528,CANDIDATE,2016,15.800,,,03h58m35.33s,59.6471914,+25d23m18.91s,25.3885872
EPIC 211147528.01,EPIC 211147528,CANDIDATE,2016,,,,03h58m35.33s,59.6471914,+25d23m18.91s,25.3885872
EPIC 211147528.01,EPIC 211147528,CANDIDATE,2016,14.655,,1690,03h58m35.33s,59.6471914,+25d23m18.91s,25.3885872
EPIC 211147528.01,EPIC 211147528,CANDIDATE,2016,15.300,,,03h58m35.33s,59.6471914,+25d23m18.91s,25.3885872
EPIC 211158357.01,EPIC 211158357,CANDIDATE,2019,7.600,,,03h51m38.33s,57.9097129,+25d35m22.91s,25.5896967
EPIC 211169300.01,EPIC 211169300,CANDIDATE,2016,,,,03h53m57.84s,58.4909801,+25d47m50.07s,25.7972412
EPIC 211201576.01,EPIC 211201576,CANDIDATE,2019,2.580,,,03h59m29.82s,59.8742350,+26d29m14.45s,26.4873478
EPIC 211305568.01,EPIC 211305568,CANDIDATE,2017,1.980,,,08h52m29.25s,133.1218879,+09d57m46.38s,9.9628828
EPIC 211305568.02,EPIC 211305568,CANDIDATE,2017,0.720,,,08h52m29.25s,133.1218879,+09d57m46.38s,9.9628828
EPIC 211308899.01,EPIC 211308899,CANDIDATE,2016,,,,08h53m18.00s,133.3250150,+10d01m46.87s,10.0296849
EPIC 211309648.01,EPIC 211309648,CANDIDATE,2021,16.419,,,08h55m27.98s,133.8665993,+10d02m43.12s,10.0453099
EPIC 211309648.01,EPIC 211309648,CANDIDATE,2021,15.430,,1780,08h55m27.98s,133.8665993,+10d02m43.12s,10.0453099
EPIC 211309648.01,EPIC 211309648,CANDIDATE,2021,15.900,,1597,08h55m27.98s,133.8665993,+10d02m43.12s,10.0453099
EPIC 211315836.01,EPIC 211315836,CANDIDATE,2019,5.010,,,08h25m33.17s,126.3882156,+10d10m14.09s,10.1705808
EPIC 211315836.01,EPIC 211315836,CANDIDATE,2019,6.135,,2072,08h25m33.17s,126.3882156,+10d10m14.09s,10.1705808
EPIC 211319779.01,EPIC 211319779,CANDIDATE,2022,,,,08h28m37.08s,127.1544879,+10d14m58.16s,10.2494875
EPIC 211319779.01,EPIC 211319779,CANDIDATE,2022,2.382,,681,08h28m37.08s,127.1544879,+10d14m58.16s,10.2494875
EPIC 211321953.01,EPIC 211321953,CANDIDATE,2021,3.174,,,08h35m19.82s,128.8325692,+10d17m31.91s,10.2921986
EPIC 211327855.01,EPIC 211327855,CANDIDATE,2019,1.330,,,08h28m55.54s,127.2314218,+10d24m18.45s,10.4051238
EPIC 211328748.01,EPIC 211328748,CANDIDATE,2016,,,,08h40m56.45s,130.2351918,+10d25m20.95s,10.4224863
EPIC 211333233.01,EPIC 211333233,CANDIDATE,2016,,,,08h27m35.55s,126.8981448,+10d30m23.62s,10.5065621
EPIC 211335816.01,EPIC 211335816,CANDIDATE,2016,9.128,,1001,08h26m29.77s,126.6240426,+10d33m19.33s,10.5553705
EPIC 211335816.01,EPIC 211335816,CANDIDATE,2016,,,,08h26m29.77s,126.6240426,+10d33m19.33s,10.5553705
EPIC 211336288.01,EPIC 211336288,CANDIDATE,2017,1.130,,,08h53m41.63s,133.4234677,+10d33m51.78s,10.5643836
EPIC 211336616.01,EPIC 211336616,CANDIDATE,2016,,,,08h49m42.41s,132.4267042,+10d34m13.92s,10.5705340
EPIC 211342524.01,EPIC 211342524,CANDIDATE,2016,,,,08h32m23.70s,128.0987614,+10d40m37.92s,10.6772004
EPIC 211342524.01,EPIC 211342524,CANDIDATE,2016,,,,08h32m23.70s,128.0987614,+10d40m37.92s,10.6772004
EPIC 211342524.01,EPIC 211342524,CANDIDATE,2016,44.200,,,08h32m23.70s,128.0987614,+10d40m37.92s,10.6772004
EPIC 211342524.01,EPIC 211342524,CANDIDATE,2016,86.000,,,08h32m23.70s,128.0987614,+10d40m37.92s,10.6772004
EPIC 211357309.01,EPIC 211357309,CANDIDATE,2016,0.850,,,08h52m55.86s,133.2327321,+10d56m42.72s,10.9451996
EPIC 211357309.01,EPIC 211357309,CANDIDATE,2016,0.840,,,08h52m55.86s,133.2327321,+10d56m42.72s,10.9451996
EPIC 211357309.01,EPIC 211357309,CANDIDATE,2016,0.530,,,08h52m55.86s,133.2327321,+10d56m42.72s,10.9451996
EPIC 211365543.01,EPIC 211365543,CANDIDATE,2016,,,,08h29m48.81s,127.4533593,+11d05m08.15s,11.0855981
EPIC 211372788.01,EPIC 211372788,CANDIDATE,2019,48.000,,,08h45m02.74s,131.2614332,+11d12m11.68s,11.2032455
EPIC 211375488.01,EPIC 211375488,CANDIDATE,2016,,,,08h43m20.83s,130.8367820,+11d14m53.23s,11.2481200
EPIC 211375488.01,EPIC 211375488,CANDIDATE,2016,94.800,,,08h43m20.83s,130.8367820,+11d14m53.23s,11.2481200
EPIC 211383821.01,EPIC 211383821,CANDIDATE,2016,1.340,,,08h44m09.92s,131.0413479,+11d23m07.52s,11.3854224
EPIC 211383821.01,EPIC 211383821,CANDIDATE,2016,,,,08h44m09.92s,131.0413479,+11d23m07.52s,11.3854224
EPIC 211383821.01,EPIC 211383821,CANDIDATE,2016,,,,08h44m09.92s,131.0413479,+11d23m07.52s,11.3854224
EPIC 211390903.01,EPIC 211390903,CANDIDATE,2016,1.950,,,08h49m06.74s,132.2780777,+11d29m52.81s,11.4980040
EPIC 211393988.01,EPIC 211393988,CANDIDATE,2021,15.383,,,08h55m16.31s,133.8179435,+11d32m55.92s,11.5488678
EPIC 211393988.01,EPIC 211393988,CANDIDATE,2021,14.319,,1490,08h55m16.31s,133.8179435,+11d32m55.92s,11.5488678
EPIC 211393988.01,EPIC 211393988,CANDIDATE,2021,14.640,,1663,08h55m16.31s,133.8179435,+11d32m55.92s,11.5488678
EPIC 211396431.01,EPIC 211396431,CANDIDATE,2021,38.298,,,09h08m27.83s,137.1159603,+11d35m11.86s,11.5866277
EPIC 211397844.01,EPIC 211397844,CANDIDATE,2018,,,,09h01m27.35s,135.3639735,+11d36m27.40s,11.6076104
EPIC 211407755.01,EPIC 211407755,CANDIDATE,2019,8.000,,,08h49m12.87s,132.3036441,+11d45m32.16s,11.7589327
EPIC 211407755.01,EPIC 211407755,CANDIDATE,2019,,,,08h49m12.87s,132.3036441,+11d45m32.16s,11.7589327
EPIC 211408558.01,EPIC 211408558,CANDIDATE,2021,2.005,,,08h37m14.04s,129.3084996,+11d46m18.01s,11.7716683
EPIC 211413463.01,EPIC 211413463,CANDIDATE,2018,33.200,,,08h35m39.55s,128.9148087,+11d50m36.66s,11.8435177
EPIC 211418290.01,EPIC 211418290,CANDIDATE,2018,25.830,,,08h37m12.53s,129.3022266,+11d54m56.67s,11.9157428
EPIC 211418290.01,EPIC 211418290,CANDIDATE,2018,36.710,,,08h37m12.53s,129.3022266,+11d54m56.67s,11.9157428
