kepoi_name,koi_prad,koi_teq,ra,dec
K03598.01,55.07,575.0,290.205750,37.769138
K03599.01,29.34,803.0,294.164460,46.423988
K03600.01,44.30,1270.0,293.208800,46.173061
K03601.01,140.22,1594.0,300.156490,46.203320
K01875.02,1.67,2386.0,297.938200,46.881401
K03602.01,48.69,308.0,283.552520,48.222939
K01627.03,2.75,1574.0,297.583130,41.952431
K07736.01,0.46,2343.0,292.932950,40.986401
K03374.01,1.65,1131.0,295.409790,42.150829
K03374.02,1.95,739.0,295.409790,42.150829
K03375.01,2.57,497.0,292.530550,42.214649
K03376.02,,,286.232640,38.202888
K03377.01,0.99,506.0,297.050660,40.717419
K03443.01,2.07,321.0,293.727170,42.806759
K07748.01,1.11,3190.0,295.062840,41.124611
K03444.01,0.76,404.0,297.429200,40.561909
K03444.02,4.98,240.0,297.429200,40.561909
K03444.03,0.50,682.0,297.429200,40.561909
K03445.01,4.47,485.0,289.712010,50.128208
K03521.01,147.83,457.0,294.036220,40.659191
K07768.01,0.69,1527.0,285.516880,41.534321
K01806.02,2.80,1002.0,293.213560,46.175129
K03522.01,76.53,699.0,295.910830,50.409760
K03523.01,54.91,441.0,296.904050,43.823891
K03524.01,72.80,320.0,294.371280,44.924759
K03525.01,144.85,1029.0,295.612610,39.195709
K03603.01,43.06,932.0,298.061890,40.957291
K07780.01,1.52,1667.0,294.484040,41.869171
K03604.01,51.32,1595.0,294.087770,42.489666
K03605.01,34.07,256.0,295.838350,41.427319
K03606.01,91.30,1730.0,292.267700,47.394798
K03607.01,172.25,2731.0,298.341920,45.407669
K03608.01,38.30,307.0,284.815250,47.392632
K03379.01,2.60,624.0,292.684270,38.126282
K03380.01,1.65,828.0,292.287780,38.274250
K03382.01,16.74,639.0,281.180240,46.929901
K03383.01,2.09,479.0,283.131900,43.955971
K03384.01,3.89,899.0,298.095430,44.737061
K07749.01,1.89,317.0,295.273010,41.168282
K03446.01,2.24,847.0,291.461490,38.001808
K03448.01,2.62,680.0,292.960080,38.431431
K01747.02,,,291.418330,42.579819
K03449.01,38.61,402.0,292.520290,48.123531
K03450.01,1.09,530.0,292.173680,44.662861
K03451.01,1.58,955.0,290.344420,48.147308
K03526.01,53.30,321.0,298.077390,47.346581
K03527.01,46.61,379.0,282.000890,44.960770
K03528.01,112.86,514.0,289.697050,39.371639
K03529.01,55.04,365.0,294.486390,46.676151
K03530.01,68.38,813.0,286.288450,43.614342
K07781.01,25.52,1656.0,298.906800,41.835629
K03531.01,50.88,435.0,291.356960,42.493641
K03609.01,112.12,1791.0,299.131010,41.589901
K03610.01,39.38,1077.0,295.211670,42.786289
K03610.02,,,295.211670,42.786289
K01899.02,1.08,976.0,295.754120,42.537479
K03611.01,44.35,892.0,286.244900,42.146431
K07737.01,505.94,7040.0,295.030520,40.958149
K03612.01,53.03,588.0,283.915650,47.784569
K01628.02,1.02,1685.0,298.395750,42.459751
K03384.02,1.41,728.0,298.095430,44.737061
K03385.01,88.28,514.0,300.018130,46.026272
K03386.01,54.35,607.0,295.203860,42.430450
K07750.01,5.03,379.0,296.675380,41.164768
K03387.01,1.08,625.0,298.189700,41.679192
K03452.01,61.81,656.0,287.637050,42.530819
K03454.01,66.27,737.0,293.145780,42.624161
K03455.01,1.45,711.0,291.507080,42.429878
K03456.01,1.08,525.0,292.002040,41.786961
K07769.01,0.89,1015.0,286.736050,41.590279
K03457.01,118.33,1396.0,293.233180,46.600151
K00332.02,0.79,1018.0,297.650940,47.396290
K01806.03,2.39,1292.0,293.213560,46.175129
K03532.01,63.23,276.0,297.772770,48.098110
K03533.01,53.89,362.0,288.282840,39.992222
K07783.01,1.39,2659.0,293.272130,41.951420
K03534.01,47.83,471.0,287.884830,41.879349
K03535.01,125.68,1402.0,295.688140,42.970581
K03618.01,64.91,1110.0,285.334440,46.309879
K03619.01,36.63,1238.0,290.912540,43.929890
K03620.01,38.79,468.0,287.405150,49.456291
K01905.02,1.04,550.0,286.662960,47.413700
K03621.01,65.76,554.0,293.797390,46.561790
K03388.01,35.10,645.0,293.723110,38.969830
K03389.01,3.98,917.0,291.069370,38.914909
K03390.01,42.62,400.0,292.424440,48.159592
K07751.01,1.14,2934.0,296.885620,41.199780
K03391.01,1.28,336.0,285.843870,46.015911
K03392.01,31.66,492.0,293.443660,46.471512
K03458.01,1.45,783.0,290.149900,41.464600
K03459.01,1.75,740.0,292.330350,37.997059
K01750.02,0.93,1220.0,293.300230,41.523338
K07770.01,1.69,1795.0,289.711460,41.529713
K03460.01,2.25,559.0,297.379120,46.367069
K03461.01,2.04,509.0,290.203610,37.774342
K03536.01,61.44,367.0,299.664150,43.762989
K03537.01,43.45,1403.0,295.252870,42.900028
K03538.01,47.52,207.0,281.717900,44.873989
K07782.01,0.77,2269.0,291.011380,41.906979
K03539.01,56.66,351.0,284.513670,45.120300
K03540.01,60.49,805.0,295.231960,38.925919
K03627.01,16.67,1189.0,297.466310,47.023232
K03627.02,44.86,940.0,297.466310,47.023232
K03628.01,,,290.859310,38.636593
K03629.01,70.65,1827.0,291.446260,38.639778
K00352.02,2.99,838.0,298.067690,49.412601
K03393.01,2.64,538.0,290.590390,45.439709
K01650.02,4.35,364.0,284.296940,49.158680
K03394.01,1.79,793.0,290.236020,43.470650
K03395.01,1.11,849.0,286.540410,38.332600
K07753.01,0.77,1780.0,289.297000,41.285488
K03396.01,1.82,516.0,293.224400,40.931931
K03462.01,1.88,839.0,297.701970,46.823318
K03462.02,2.21,619.0,297.701970,46.823318
K03464.01,90.37,1143.0,296.672000,50.150108
K03465.01,0.81,630.0,288.561520,46.536049
K07771.01,1.35,2165.0,290.130070,41.599800
K03466.01,48.38,793.0,293.252810,46.051628
K03541.01,54.16,335.0,284.257200,45.118668
K01823.02,168.68,1726.0,297.787750,47.098331
K03542.01,58.77,1388.0,294.140010,39.089870
K03543.01,97.39,404.0,294.709260,46.384720
K07727.01,0.67,2059.0,290.552550,40.688759
K03544.01,278.81,1683.0,287.987950,38.891750
K03545.01,40.74,1164.0,295.506100,44.110538
K03613.01,35.35,1035.0,298.131410,41.950989
K03614.01,60.35,1476.0,289.856900,46.789928
K03615.01,52.09,1221.0,287.989590,38.890381
K07738.01,0.81,2325.0,298.058320,40.943069
K03616.01,33.40,1458.0,296.370360,41.390469
K03617.01,150.48,3055.0,293.574370,48.007439
K03397.01,2.35,668.0,290.449280,41.535789
K03398.01,5.05,1682.0,295.498110,38.644501
K03398.02,7.97,991.0,295.498110,38.644501
K07754.01,0.67,1724.0,292.538090,41.206612
K03398.03,3.58,2004.0,295.498110,38.644501
K03399.01,29.61,495.0,290.354430,41.769180
K03467.01,138.25,618.0,293.030670,42.635220
K03468.01,3.22,967.0,298.118870,40.375050
K03469.01,1.91,420.0,294.250370,39.943939
K07772.01,0.74,1182.0,292.017210,41.562809
K01781.03,3.46,354.0,287.605590,49.523258
K03470.01,1.61,794.0,283.797820,46.931000
K03546.01,25.80,686.0,293.463560,42.884060
K03547.01,45.27,222.0,283.898620,42.299992
K03548.01,41.75,1229.0,294.923710,47.249989
K07728.01,0.52,1588.0,294.116490,40.681061
K03549.01,57.35,272.0,292.376160,37.657459
K03550.01,49.60,1009.0,289.252810,42.562611
K03551.01,40.43,385.0,295.610380,43.260422
K03622.01,110.58,2087.0,287.151670,42.110378
K03623.01,44.35,1221.0,282.553380,43.417358
K07739.01,1.09,890.0,299.339940,40.925362
K03624.01,92.78,2675.0,295.816860,44.005680
K03625.01,79.08,1456.0,298.353270,47.668880
K03626.01,62.24,504.0,288.318760,51.725361
K03400.01,2.55,416.0,284.851620,45.863510
K03401.01,1.96,750.0,297.478390,46.815750
K07756.01,1.41,2761.0,299.372680,41.236671
K01681.02,6.81,675.0,291.285000,40.730049
K03402.01,33.27,546.0,294.196290,38.837120
K03403.01,2.23,650.0,286.646420,49.937778
K03470.02,2.00,667.0,283.797820,46.931000
K03471.01,36.70,562.0,297.169770,50.147369
K07773.01,1.04,1151.0,298.686070,41.521069
K03472.01,1.14,906.0,295.638550,46.132549
K03473.01,6.96,816.0,298.075900,45.189030
K03474.01,1.83,553.0,298.083400,40.346210
K01830.02,3.56,258.0,286.558070,38.405369
K03552.01,630.53,962.0,299.047270,41.538078
K07729.01,1.57,761.0,295.195010,40.670841
K03553.01,41.22,371.0,294.438630,48.985241
K03554.01,52.16,235.0,285.601620,41.817532
K03555.01,63.68,539.0,290.511630,44.556019
K03556.01,37.88,362.0,295.462010,39.084389
K03334.01,28.75,272.0,296.338620,48.757580
K03335.01,2.29,635.0,293.070620,48.387741
K03336.01,22.76,438.0,294.356630,45.195011
K00284.04,1.41,414.0,283.235810,41.343040
K01525.02,2.87,1407.0,281.971250,43.672771
K03403.02,1.20,1212.0,286.646420,49.937778
K07757.01,0.76,758.0,288.656950,41.399529
K03404.01,1.82,400.0,281.295810,44.465401
K03407.01,2.89,348.0,295.693570,42.609509
K03408.01,1.65,453.0,296.006900,50.281811
K03409.01,7.34,1108.0,293.252590,46.049030
K03475.01,1.33,759.0,297.495150,41.414700
K03476.01,53.27,620.0,298.371770,41.291759
K03477.01,19.89,722.0,294.916990,45.680679
K03479.01,26.21,359.0,292.721370,41.904919
K01788.02,3.07,197.0,287.737550,38.114559
K03557.01,56.63,365.0,292.260440,40.703678
K07730.01,,,283.698910,40.768040
K03558.01,46.52,599.0,297.190370,46.826481
K03559.01,66.71,484.0,286.848510,39.304939
K03560.01,90.92,1905.0,295.217470,39.910042
K03561.01,1668.79,1191.0,292.026890,49.207180
K01833.02,2.58,583.0,285.602540,50.112041
K07740.01,136.64,2141.0,285.925900,41.090820
K03337.01,1.56,725.0,294.905940,43.381889
K03338.01,40.17,978.0,300.783940,44.192558
K03338.02,5.33,978.0,300.783940,44.192558
K03339.01,2.55,638.0,297.751920,43.447578
K03340.01,0.84,923.0,286.510190,38.618309
K03340.02,1.06,800.0,286.510190,38.618309
K03410.01,2.09,821.0,293.629760,45.740650
K03411.01,12.68,658.0,285.147800,41.388908
K03412.01,3.65,801.0,288.597110,41.036430
K01681.03,10.61,558.0,291.285000,40.730049
K03413.01,57.08,536.0,293.217290,39.207809
K07774.01,1.14,901.0,289.335510,41.683449
K03480.01,1.15,671.0,296.652560,46.618809
K03481.01,3.68,902.0,289.098450,45.023090
K03482.01,1.91,821.0,293.767400,42.829208
K03483.01,2.08,474.0,287.322690,38.279709
K03484.01,4.17,537.0,298.959140,48.257820
K07731.01,76.26,2412.0,284.352170,40.714710
K03562.01,44.00,435.0,290.425290,46.889938
K03563.01,41.71,291.0,288.450810,40.432449
K03564.01,35.12,1182.0,283.317870,48.404598
K03565.01,76.02,1242.0,293.669340,46.297459
K03566.01,54.24,1033.0,294.388580,43.690540
K07741.01,1.50,363.0,296.177610,41.014118
K03567.01,129.04,692.0,296.453370,49.786549
K03341.01,2.13,700.0,292.229770,40.808949
K03341.02,1.48,930.0,292.229770,40.808949
K03342.01,44.70,542.0,299.069430,40.515659
K03343.01,2.89,439.0,291.855220,38.393131
K01545.02,,,293.836880,40.410450
K03344.01,1.88,841.0,289.664890,50.020039
K03414.01,22.32,330.0,284.496280,41.325890
K03415.01,1.77,874.0,288.549130,38.565231
K03416.01,1.25,703.0,290.733280,38.007210
K03417.01,3.26,415.0,282.657410,43.162521
K03418.01,3.85,443.0,286.130770,38.779629
K03485.01,2.66,790.0,297.611180,40.650799
K03486.01,1.63,627.0,298.820620,43.909859
K03487.01,38.01,363.0,296.862460,46.545490
K03489.01,49.20,666.0,292.663570,46.114941
K07732.01,0.64,1737.0,290.488710,40.725182
K03490.01,37.39,671.0,290.803440,45.169785
K03568.01,78.30,792.0,293.233830,46.598251
K03569.01,15.49,661.0,296.057590,42.110931
K03570.01,55.44,1680.0,295.240970,40.157600
K03571.01,92.50,1564.0,295.391360,40.216770
K07742.01,3.66,242.0,298.550570,41.040771
K01833.03,1.51,644.0,285.602540,50.112041
K03572.01,1543.74,1645.0,290.813930,39.819061
K03344.02,1.68,1238.0,289.664890,50.020039
K03345.01,1.54,613.0,294.852630,49.057468
K03346.01,1.53,783.0,290.636570,48.996078
K07759.01,1.92,1378.0,292.180570,41.315540
K03347.01,1.49,675.0,294.103910,45.001419
K03348.01,2.20,561.0,294.694060,45.866840
K03419.01,149.98,707.0,297.039640,49.469139
K03420.02,2.24,952.0,294.015290,42.824371
K03421.01,1.70,651.0,289.919710,40.168530
K07775.01,3.46,509.0,289.727910,41.612289
K03422.01,13.01,1640.0,297.714870,41.104279
K01707.02,4.20,291.0,298.023100,43.363522
K01792.02,0.77,1578.0,288.971650,44.624531
K03491.01,8.02,558.0,294.322570,50.741692
K03492.01,1.50,760.0,293.572110,40.357800
K07733.01,4.52,3871.0,290.960940,40.896198
K03493.01,2.03,531.0,289.828800,45.102760
K03495.01,1.72,753.0,295.553740,46.029110
K03573.01,80.02,624.0,289.264160,47.005989
K03574.01,41.72,279.0,289.024930,42.935928
K03575.01,282.86,746.0,296.115420,51.007111
K07743.01,0.85,1662.0,299.630280,41.035690
K03576.01,104.17,835.0,298.913330,47.657871
K03577.01,23.38,275.0,297.341640,46.543362
K03349.01,2.24,441.0,295.948270,44.753120
K03350.01,1183.06,592.0,296.939760,42.691921
K03351.01,41.66,362.0,286.216000,37.425240
K07761.01,4.41,330.0,298.884520,41.300442
K03352.01,1.68,860.0,284.532100,43.989960
K01562.02,2.25,662.0,299.556000,40.456551
K03423.01,2.80,660.0,291.062040,38.863312
K03424.01,39.24,585.0,287.972600,44.333611
K03425.01,2.24,967.0,300.316190,45.495380
K07776.01,3.15,144.0,289.287720,41.799938
K03425.02,1.41,1791.0,300.316190,45.495380
K03426.01,1.57,508.0,298.000890,41.196991
K03495.02,1.25,1040.0,295.553740,46.029110
K03496.01,2.18,903.0,288.421200,43.179794
K03496.02,1.58,1260.0,288.421200,43.179794
K07734.01,7.23,786.0,299.836300,40.886730
K03497.01,0.80,276.0,289.274510,44.470322
K03498.01,48.52,721.0,295.823760,44.795910
K03578.01,54.38,413.0,289.530090,47.626221
K03579.01,93.01,1454.0,295.300230,40.183350
K03580.01,38.49,260.0,293.048370,39.725349
K03581.01,52.69,627.0,300.781920,44.194050
K07744.01,1.34,870.0,292.130490,41.165749
K01837.02,1.06,1270.0,288.372500,47.933559
K03582.01,42.78,259.0,286.723360,38.595661
K03353.01,1.70,674.0,281.298550,42.685749
K03354.01,1.33,771.0,297.377470,46.661652
K03355.01,1.60,773.0,293.134090,45.626869
K07762.01,1.38,891.0,285.237150,41.497532
K03356.01,1.35,598.0,293.165100,41.746231
K03357.01,75.82,472.0,291.000950,42.622231
K03427.01,50.20,516.0,297.817930,46.764210
K03428.01,2.12,535.0,293.973940,45.350700
K03429.01,1.80,758.0,296.196140,45.634331
K07777.01,5.15,951.0,293.647580,41.730679
K03429.02,1.94,924.0,296.196140,45.634331
K03429.03,1.57,617.0,296.196140,45.634331
K00302.02,,,295.608800,38.735741
K03499.01,0.85,715.0,297.725040,40.644310
K01792.03,1.32,873.0,288.971650,44.624531
K03499.02,0.74,1686.0,297.725040,40.644310
K03500.01,3.78,677.0,296.354610,41.335560
K03500.02,1.57,1690.0,296.354610,41.335560
K03583.01,101.13,525.0,299.219450,40.212311
K03584.01,50.31,863.0,292.531250,46.728699
K03585.01,46.00,1187.0,292.462490,37.442619
K07745.01,2.60,315.0,292.828090,41.139351
K03586.01,45.95,1061.0,295.686070,42.970619
K03587.01,463.05,4194.0,294.361600,50.305260
K03358.01,4.05,752.0,291.889070,39.361771
K03360.01,21.86,335.0,279.856080,43.667900
K03361.01,2.33,454.0,295.576080,42.023361
K07763.01,1.96,278.0,288.622890,41.445480
K03362.01,43.01,542.0,286.004610,38.284710
K03363.01,1.69,746.0,285.711910,49.706661
K01718.02,2.14,377.0,294.168820,46.714611
K03430.01,0.90,588.0,296.382690,43.386589
K03431.01,2.08,676.0,285.222560,45.708740
K07808.01,5.70,410.0,295.230290,42.516079
K03432.01,2.36,564.0,284.778110,44.916779
K03433.01,36.05,506.0,282.346130,42.608910
K03816.01,75.22,1192.0,286.286290,43.615978
K03817.01,48.01,1979.0,296.330840,40.896259
K03818.01,3.74,3191.0,289.739170,41.965271
K07788.01,0.82,1718.0,288.009830,42.149960
K03819.01,67.00,2089.0,298.494570,40.731586
K03820.01,5.04,318.0,298.931430,40.404911
K03893.01,1.86,787.0,285.119690,38.866421
K02092.03,29.77,464.0,293.293640,42.196350
K03894.01,23.42,1729.0,298.145020,40.698090
K03895.01,594.32,1005.0,289.172670,50.630558
K03896.01,1.24,1106.0,296.716890,41.504978
K03897.01,2.66,668.0,291.929630,39.067108
K03667.01,59.57,1708.0,296.474700,48.853710
K01955.03,1.18,1897.0,292.678070,46.726711
K03668.01,84.63,1614.0,300.782560,44.655010
K03669.01,22.87,1526.0,289.254270,39.409729
K03670.01,126.54,3042.0,293.093630,37.514511
K02011.02,1.16,888.0,297.255040,40.548370
K03743.01,54.53,1201.0,295.051910,40.012619
K03744.01,25.95,1101.0,295.061520,49.046558
K03745.01,1044.28,932.0,290.251980,37.763203
K03746.01,51.67,1272.0,292.070890,50.546799
K03747.01,34.03,778.0,294.470000,46.589581
K03821.01,156.15,3357.0,290.648280,41.234070
K03822.01,25.80,1137.0,291.137480,45.110920
K03823.01,5.80,286.0,286.771450,39.983822
K03824.01,50.70,1917.0,290.096950,41.970680
K00435.03,2.36,561.0,289.780520,49.896530
K03898.01,27.42,1170.0,294.320370,45.501282
K03899.01,56.89,1964.0,294.351960,38.604702
K03900.01,28.76,290.0,290.154570,50.259689
K03901.01,6.67,450.0,297.414430,46.060822
K03902.01,1.46,1287.0,283.789580,47.806431
K03903.01,32.67,1352.0,298.458370,40.391930
K03671.01,46.24,798.0,280.885800,47.565632
K03672.01,39.18,768.0,294.471560,46.589230
K03673.01,31.90,994.0,292.028930,49.387688
K03674.01,40.63,312.0,292.165280,37.794048
K03675.01,51.90,584.0,294.962250,46.225609
K03676.01,73.07,860.0,299.681240,40.967922
K03747.02,3.52,513.0,294.470000,46.589581
K03748.01,34.84,1278.0,287.168490,39.379581
K03749.01,12.85,307.0,285.007720,49.503979
K03750.01,39.32,1573.0,297.262330,43.304340
K03751.01,63.68,2025.0,300.721650,45.306702
K02055.02,1.79,1169.0,294.152710,38.233040
K03825.01,135.99,1667.0,296.675320,40.650009
K03826.01,28.64,1254.0,294.227840,44.134739
K03827.01,37.23,271.0,295.732850,40.260780
K03827.02,,,295.732850,40.260780
K03828.01,27.86,828.0,298.822630,46.939129
K02093.02,12.28,3662.0,292.954160,41.934799
K03904.01,23.05,972.0,299.522370,40.611252
K03905.01,15.14,1104.0,288.909120,44.591831
K03906.01,26.22,1481.0,292.693420,46.793892
K03907.01,5.82,871.0,296.997800,42.653320
K07792.01,29.26,965.0,296.444310,42.287350
K03677.01,63.57,685.0,290.963960,38.469501
K01955.04,2.76,754.0,292.678070,46.726711
K03678.01,9.09,346.0,289.791600,39.285328
K03679.01,67.94,1143.0,294.587980,40.167068
K03680.01,11.49,352.0,293.281560,45.309669
K03681.01,11.17,343.0,292.627470,37.860142
K02018.02,1.14,705.0,299.526000,46.899261
K03752.01,5.67,1769.0,299.242190,41.623230
K03753.01,43.07,1372.0,290.267210,44.711441
K03754.01,54.55,1021.0,284.790470,45.230106
K03755.01,39.16,533.0,294.125760,46.797779
K03756.01,13.68,1338.0,296.696990,47.407627
K03830.01,27.35,1584.0,296.149570,47.937832
K03831.01,63.46,2161.0,299.079190,40.828976
K03832.01,7.97,982.0,295.560240,43.203178
K03834.01,17.63,1210.0,286.935880,38.924469
K03835.01,2.58,391.0,292.690280,37.834980
K02055.03,1.48,1369.0,294.152710,38.233040
K03908.01,2.23,566.0,299.583370,47.448078
K03909.01,4.74,367.0,293.818300,41.211460
K03910.01,21.72,1179.0,298.784150,47.655548
K03911.01,1.29,1549.0,287.402950,46.573978
K03912.01,1.69,938.0,292.020420,39.161560
K07793.01,0.46,758.0,291.852050,42.343361
K03681.02,1.25,943.0,292.627470,37.860142
K03682.01,62.52,810.0,290.534760,44.774345
K03683.01,9.17,380.0,290.973940,48.178162
K03684.01,37.24,2042.0,287.153140,45.983829
K03685.01,29.95,316.0,291.494600,44.523499
K03685.02,1.57,967.0,291.494600,44.523499
K03757.01,134.50,3234.0,291.853330,42.306690
K03758.01,26.65,727.0,297.277890,43.569550
K03759.01,34.45,794.0,283.950780,44.669022
K03760.01,35.53,1883.0,297.556210,43.854988
K03761.01,11.23,252.0,294.897490,44.215790
K07810.01,18.98,576.0,280.991760,42.610538
K03836.01,2.52,841.0,293.409390,43.225201
K03837.01,43.50,1136.0,287.371700,46.564838
K03838.01,25.43,947.0,296.398350,43.803532
K03839.01,22.15,1906.0,298.710720,47.037449
K03840.01,44.70,1294.0,296.672940,40.650982
K07789.01,2.90,420.0,292.722380,42.242031
K03913.01,5.87,2347.0,294.612520,47.343262
K02093.03,10.00,6285.0,292.954160,41.934799
K03914.01,3.48,551.0,297.666750,40.654160
K03915.01,23.25,1185.0,285.898160,39.672218
K03916.01,1.90,817.0,289.870700,41.040730
K07794.01,0.94,1451.0,291.859740,42.348701
K01960.02,2.42,746.0,291.960690,42.433010
K03686.01,24.15,1282.0,295.526210,46.457142
K03687.01,24.01,891.0,293.446870,37.721210
K03688.01,77.23,1851.0,294.303890,40.192558
K03689.01,12.74,1320.0,285.971800,42.545712
K07800.01,1.53,2709.0,298.337220,42.432911
K02028.03,2.52,318.0,286.452700,42.657879
K03762.01,10.31,342.0,296.667910,49.461861
K03763.01,43.70,1211.0,290.997250,38.282616
K03765.01,144.50,1162.0,290.919160,50.696388
K03766.01,266.99,1564.0,291.492860,39.050152
K03841.01,27.85,988.0,300.005830,44.718781
K07811.01,0.56,2039.0,291.088870,42.613899
K03842.01,44.79,1460.0,294.359650,46.125389
K03843.01,4.98,295.0,298.940030,40.419441
K03844.01,34.74,1266.0,281.437010,42.727314
K03845.01,670.04,2252.0,296.615910,50.021709
K02055.04,1.26,916.0,294.152710,38.233040
K03925.01,5.50,972.0,288.162510,48.165150
K03925.02,2.55,1484.0,288.162510,48.165150
K03925.03,2.69,1167.0,288.162510,48.165150
